bin_id,var_x,var_y,cov_xy
517,107701119.72463275,236568802.6720389,-19976336.673331946
518,124435173.96619204,153813419.71766475,-60200587.77217219
519,135344015.74017414,142069425.0651005,-9745884.042129366
520,111311227.01241398,108850329.82270531,1007278.0519447327
521,109306311.5617282,259373686.23611605,11136665.906599008
522,94306810.12745124,271959440.03919053,-14198676.392202372
523,116792387.38794637,161884291.33216456,4429958.777747858
524,86380195.46804354,203367515.4539416,-281068.589352054
525,155346073.10388842,170138168.78299496,-37331589.13692951
526,64215713.97938782,172373604.29998863,-23539850.765547577
527,148886059.02171677,148752857.67983162,-13814665.705250883
528,75769628.70839944,159189170.06136033,-43753871.311647296
529,89824501.02329488,259711151.90801537,48213457.48282951
530,129663221.78399019,263556415.7300531,-37494513.60647332
531,87299436.08337274,124671411.31487238,4735755.102439632
532,87212280.85112989,248445222.96898836,17038.98439293982
533,92512689.55551435,170977530.7329879,-25280145.184025712
534,100652962.5655643,169400980.32720235,-3190505.7194699235
535,108339769.29097275,238057689.07563764,-31967522.79524308
536,86889990.33083636,202250647.85854158,-26351293.98030369
537,88713213.50544663,209113421.57212096,-3988447.9959349986
538,136427166.85434046,211645593.10526773,-36218008.25447181
539,86029237.17839317,181156464.21314263,4290040.536014571
540,106453723.86019439,244580323.7962301,9165267.600422252
541,88154945.45690788,92251803.96147531,-11660793.036059448
542,141940308.44889382,266321427.8354655,-17723644.736412704
543,78024817.20230034,211915261.07821813,-819513.7716397096
544,80515838.48532063,272095317.4905062,-13640013.152153365
545,91917227.27428867,247161078.79525283,-13540040.3034882
546,71671795.03700556,248246228.8320283,16727164.093914425
547,118554109.93142591,93231111.55425504,-10632126.751091056
548,78799510.10336944,218778898.93767783,-12323601.711583648
549,76557070.71761562,106536566.87655404,-588770.8289991047
550,77897643.30506484,230926958.70281604,-4032855.972215602
551,69169071.74143606,160129195.3528456,-21878139.888251603
552,85826499.1991203,218097076.99819124,9374727.404580515
553,30080737.981629856,172449884.20159984,-25358122.494800135
554,81278521.25241901,165115068.54049888,-10175679.67689194
555,59398052.06620098,220028496.90841419,-12803334.989931125
556,133292590.75968337,328846150.54846907,15411809.932240974
557,85978871.88927759,243050854.31269318,-25991813.67875096
558,93182558.76263617,142903134.47063914,-29190135.67012585
559,79816816.67676039,192053447.0072131,12090676.561340686
560,43041213.02446524,102296768.60196482,-21242825.787633955
561,64522873.029848136,193365582.58376184,-54038857.37949986
562,87306516.71547547,80392244.28867853,-9389486.19256769
563,87094835.46146731,219039599.31787816,6159114.162005009
564,90890029.0945383,96769782.47635466,-24958810.53302638
565,108850246.06463629,337169639.58019954,6486937.285574473
566,54668092.78590311,146233744.97056606,-244824.2624906881
567,44070371.86233141,189747362.50154832,-1065916.722123249
568,55365201.04505552,117450774.21419097,-11708254.595320733
569,73003828.83809789,138991739.3114771,-33993004.22863171
570,78640797.1440214,253025057.70433664,-58785048.21622745
571,65261186.791203015,109116260.08550605,-16824579.794611555
572,59181527.54606567,252551949.25241014,-24622632.605293177
573,88830137.92892079,75702501.62862189,-49429079.367202
574,59414664.20003917,202803514.18987775,792535.0937334376
575,71219750.89553352,74144000.78829709,-24591537.707015924
576,86949661.15534425,191873339.9115809,4541856.3904937
577,64615564.01380177,129239067.45522922,-978205.7156107463
578,73704652.73242399,275731058.56968546,-13878428.616188778
579,59668704.64160644,247121479.88983765,-24277046.939529616
580,58439355.08073159,148998804.05363387,-27513167.560018525
581,108575863.47241041,224014264.60261348,-22451638.67628781
582,89481530.94848129,203250735.91974822,-18159612.080542833
583,49523352.77477707,167514726.14652255,-13883995.933709495
584,66279325.176476814,212653648.5793678,4016296.402642865
585,74434720.71229987,200525997.8604512,-31413223.40908151
586,50566714.93117899,174619025.33676934,6186463.235810302
587,56167107.70358297,113841090.05673665,-16491958.307249418
588,92453554.05162786,238036602.718388,-2993580.446679763
589,55346980.37292249,184510567.7651793,-12963160.873992443
590,80789282.17105217,144074433.1646419,1459201.9537174194
591,47476981.1633421,212702443.7447128,-6274167.160224834
592,70662037.39709641,297714105.59470344,-22657388.362130426
593,94762596.73017873,139997235.47381154,12064033.591070719
594,46205331.91868554,166262723.8611351,-21857663.598241
595,81490615.79511958,165474969.35216883,-32447577.273237903
596,62650465.344580285,198100670.56932417,-24020797.17712749
597,51141816.66457657,151280005.3347622,2812589.1817243486
598,51527267.34322106,179212124.48504877,-19183406.68477808
599,48263564.92355853,249270793.55089658,-20053718.979857665
600,85281913.47252078,171683894.89035326,-23132249.895141143
601,43018823.180512935,219474384.2802581,-25076710.4170393
602,41794977.655425295,345766895.96026486,37268824.54044251
603,71167865.43906552,137837593.17784658,-13489087.513621848
604,51828549.725984395,215263297.94322604,-13080520.387303196
605,64391359.9034821,132596832.28797218,5537644.475502283
606,43181664.87085708,237967974.20816574,-33454723.425134737
607,63245464.27334837,155744950.65814695,-30388302.052266326
608,69221421.21172993,197944596.25746337,-22690762.250852946
609,43876530.74583798,124181136.62347847,2944092.6576246712
610,39468194.29038812,185663943.08758214,-12083197.407439742
611,61085716.11946401,159423437.64709133,-1236700.425318262
612,54406966.296158955,159336214.56321174,-13002925.479899995
613,63162860.068346545,157428798.87410367,-30194291.56457373
614,49936659.64348053,199803600.62714702,-24343020.425705098
615,33778802.14153699,206783987.7404506,-12955272.750989918
616,76107815.05406497,244408548.84995678,-17658797.259847604
617,65215689.41446276,158831268.72699437,-7113614.944106752
618,70473493.21271807,157759442.7261825,-7202360.369211002
619,80771263.7089116,170577709.3710904,-4244931.560956267
620,68803836.92303093,192172323.22275677,-37980370.18571112
621,38126305.47503026,162332490.9885511,-923189.6207860742
622,90658716.21106741,188943924.00365636,-8558245.301136225
623,62455766.95402048,127570771.49162826,1577050.9926224838
624,75891200.82056169,243232869.2694569,5960705.987591718
625,44747105.979098395,261823509.60813615,-56996982.09638326
626,42299121.824847184,174448873.37904236,-11252781.124009874
627,122772277.95912638,269890947.9261183,24171159.457564484
628,46668453.11464703,210567399.4772654,-23547772.307952568
629,46737702.69327524,184956375.11154777,-6205641.6259246655
630,27209539.18931764,158312858.7460401,-8559185.34505272
631,50986487.04207795,208055565.13812006,-20603330.8712618
632,42348230.55838829,203388699.1060985,5479909.8533638595
633,36836717.650094844,191361795.24618033,-3151918.4457855355
634,27476301.905928716,145897642.5950636,2272492.3156058704
635,34877027.86218879,172800306.39656153,-10373208.484893084
636,47103884.66370905,180000844.38276994,-1763702.025242375
637,59584747.33990827,269057626.10265005,-3488773.4343977873
638,28716626.343252428,156123622.67350596,-9939575.260082467
639,35207349.254533485,198634714.31910914,-7354930.8095543925
640,26146726.313824598,175779682.31668457,-8688085.48059421
641,35237554.73337944,211015993.45732918,-12590737.951911349
642,55352860.97439904,210112732.929552,-30508670.974366073
643,47887588.64088342,150379154.63019186,-12483835.246312939
644,48104774.79481563,152800341.64705595,-961578.8859204121
645,31532900.878589187,179882411.71694595,-26140239.161940403
646,40609377.0682788,166524139.5859606,-3912408.6318392125
647,28184371.30314738,165684908.26430497,-17693715.685191482
648,58378226.3344109,273554913.66853935,-27796639.18736038
649,32862611.47967113,177672348.82729152,-4171859.8255911455
650,39472040.11888971,180396156.04170832,-12581691.5854153
651,37232684.257173,185759575.83601436,-25456519.326977864
652,51235124.07908885,147988346.38911536,-961024.4849929347
653,42484540.567701414,180310719.0361793,-14780237.88263735
654,23911654.9323512,198363821.079718,-7377666.769036454
655,29567159.621182017,156848047.56038138,-27527169.432284117
656,52845407.823443204,212454040.48076677,-28494538.15006704
657,29172248.51210926,137075256.29046443,-16866578.206759214
658,54633412.34356222,177012419.51296258,2489290.9993876913
659,27773174.126499567,184207487.733515,-612365.1319794623
660,45162285.74966511,154934636.5802383,-15869043.432491733
661,21223029.46047443,170369287.50925538,-11398534.820634246
662,30143428.90704784,204538714.75550783,-2198076.287947814
663,26091666.64395556,138756399.43899608,-6142024.780445996
664,56710503.71400642,186387119.81049502,20172196.839422386
665,27049224.222080417,178126185.99097216,9308398.800321631
666,30543622.202581383,188206265.1953572,11466964.913266826
667,21830178.158191342,130149948.84072006,3207010.31757762
668,25655862.98637977,174562467.7269285,3629206.5816145623
669,19678082.893159587,127760106.41489838,7187828.315148982
670,46820091.706150286,204607350.1358229,26182686.07256697
671,18164935.32020392,155971545.6615293,-2309999.041786915
672,35989906.15379892,171362454.6695536,-20732566.764111478
673,18024743.801884875,170609057.59059313,-19795719.92706223
674,32449449.436183147,192219794.9681293,-15539356.09019429
675,26451118.986756988,180614787.62460056,-1472927.3938401665
676,18437203.34319574,126901010.32786894,-2662710.6913958583
677,16201080.971369497,138441074.4781234,-17002055.625054434
678,20854189.704531934,160177649.9039116,-9260301.6490884
679,34445256.53928571,182935839.6995076,-21921012.564541254
680,33549472.144728824,186451368.15445903,-6724097.749298799
681,29774251.429204118,146150564.04157248,8171794.603220756
682,23804523.119338,126102698.66179846,878940.9056695672
683,32039507.66054432,143187721.61827835,-8606752.25725897
684,24045477.14541906,147546888.10894647,1444977.932406977
685,32764202.618454736,132270731.85700595,-11390780.614519414
686,27962439.248956975,147795419.37285045,-2137316.12251752
687,26894994.60461605,150727355.46511468,-6126486.0454197945
688,26284524.214077927,169443600.85649705,-6151244.800387748
689,20826560.125092216,139163631.41449478,-5461080.828318054
690,38838882.65800939,168238698.86310208,2310258.314206682
691,56575492.27737618,119127735.8159124,-2994321.428887421
692,34271889.42315925,107990628.66518474,-5315220.661691327
693,22883959.16926038,139654058.1816075,-4617132.333382034
694,20645806.331937637,110044831.43167672,-4318624.534239921
695,41313425.864839986,166702148.97399116,-11306722.904379938
696,23732604.33482093,120431521.48022024,-3824199.727148402
697,18433395.33517197,134673382.6507763,4510864.473302117
698,32128872.43174132,120564876.1810299,-5292266.120728591
699,20175450.35471042,161866991.25356835,4067142.870507931
700,21500473.14315581,139904887.91499087,3153369.023706565
701,25752858.266357932,125112259.26795658,-20634856.1577725
702,21336928.030714415,90924345.65285572,3688323.290214722
703,34826300.39701769,118861560.27501002,3207747.779476246
704,24593581.0511258,115984745.25434344,-10181191.588753285
705,63098804.380628586,199425754.95324138,-14810791.24543546
706,24743214.306176357,125685328.06599239,-4975837.788727218
707,27301763.373857554,111435223.75770068,-14445316.534316817
708,32004036.009809636,131979340.77144349,-2065960.0035695662
709,22705816.415690865,88586201.72384888,-6305065.862970645
710,28106262.18177021,110462944.16088192,-6092808.746583288
711,25432526.552504517,114201984.58510847,-26155243.628804974
712,16032872.488578957,116495370.41710034,-12655177.17534932
713,41766334.01169886,105415264.28359558,-22781617.572637327
714,14248791.407156913,72253982.3289672,-233788.9045411596
715,27263943.79617605,135638028.28686377,-13367106.800720083
716,24721988.348839607,124884394.99956124,-12514517.880937481
717,20304942.887047667,88227822.19864048,-8156592.759504219
718,33526637.75732683,139674409.16044414,-31382483.446020685
719,14878101.468572658,82144626.47950788,-16883527.083344687
720,26982398.644720037,119662434.62122136,-24041058.12292814
721,23554476.800432168,73464946.42887095,-14742613.190355638
722,29859270.23654809,107195554.09184687,-13634415.62120358
723,19551921.695686948,83155261.24286407,-15709683.641809804
724,13410863.69991054,90052078.47077937,-15888004.398106
725,21571210.86261584,71625086.74322267,-9723384.88523339
726,28790887.946670998,87067077.7235889,-26454631.573137634
727,13115873.282343408,79755638.39479086,-10714591.431736028
728,24497589.50501821,84850143.48596507,-15531877.849151494
729,47808689.22624583,81524681.28367783,-23243286.26285882
730,21345710.6492483,71034063.64655124,-15757207.283858195
731,16046590.494081536,61831948.59035886,-8786962.596233066
732,29576017.212100595,92966423.68817051,-25381165.020127337
733,17245698.398685805,43552992.10573558,-9382074.457949396
734,27301048.66980765,98221681.66084766,-9915629.34249765
735,10046619.691127993,53985426.1163618,-14500033.630326563
736,12435017.245584723,77010829.9302399,-8466332.003650881
737,13449390.365326455,102082921.02464913,-14101761.67225744
738,19959443.062489003,74421988.33720785,-19362106.220888797
739,14050992.30455138,79434316.84689742,-4212346.4787406465
740,16957612.25246178,57669012.88443995,-2813252.489060907
741,15094112.709167054,67722795.77460924,-9389385.042671215
742,14382093.60494694,48160696.96254205,-5409240.918954709
743,22927571.777131587,62978643.08038687,-14601576.931169951
744,34175313.0657027,106067151.53959514,-22124460.289952233
745,15180500.756908108,43645194.18938544,-11178138.604224801
746,19555364.089728653,62311956.339576095,-9012982.662302297
747,29283538.665080585,55427600.46939937,-11139606.989567932
748,21780470.74678117,49979978.519725546,-10322304.136614392
749,19371956.97489283,43998435.31367221,-18774943.966855317
750,18142136.032165244,57738913.46120731,-7169685.436905808
751,11712620.061270742,61411749.90772319,-16900164.647275154
752,18698356.71633692,60394190.253364615,-5672327.661735991
753,22811466.06426094,97118758.57000725,-36732050.1611346
754,14794746.499877872,58797142.739017636,-547648.014217272
755,18452796.52229391,51160834.63358925,-19678495.239577964
756,14844067.037917934,36387429.187177576,-12293942.591126787
757,12426767.63971092,70446265.14791869,-9889462.236853415
758,9364828.695810018,32975963.239734285,-7817513.577044549
759,42454354.70166959,67130154.05864279,-34413839.4241714
760,20668343.71272291,62253429.20914223,-16220185.336904442
761,11348861.831990818,37955964.47607997,-8410646.277017582
762,20724625.507521752,64862265.41458512,-16746189.549786147
763,11844904.857578494,39615761.41816332,-13371121.708737789
764,22312404.571094703,52622091.850614384,-20067031.762413114
765,14343388.576533992,43757974.77685859,-3910822.3322121887
766,14705958.641906386,48099311.34520178,-12236641.428779043
767,22564432.318463605,43910521.75739586,-22838889.28562012
768,27696397.60884303,56956061.140116,-8494488.13396989
769,24869621.782657906,38832521.07062737,-21973048.85841607
770,6845258.3819657555,31373494.977147344,-3315600.781240669
771,43469727.95409665,93050612.33865997,-43298567.14008987
772,16381896.18936609,32618703.522799935,-9391845.086310955
773,18402658.537470844,92901543.4208322,-10412759.453587348
774,25707653.1454667,44833095.21446796,-25535344.041291896
775,19919675.823165108,49849849.45388903,-18304538.04231592
776,26732395.62495881,75998732.04867111,-38315209.187025145
777,15796641.644375917,37321526.66110898,-13944753.856730912
778,25944499.072484188,36876510.17192568,-11299991.190329665
779,16300432.574112892,35881504.529266804,-13918869.010854952
780,19994399.89942478,33719527.33615736,-18727733.995806076
781,20944172.83118509,35236866.86751945,-15865658.827791132
782,10618416.309485434,37475941.23471345,-13335423.874292698
783,28396103.23537751,51288211.264274664,-17928475.29470919
784,16671495.973961864,43335421.30568752,-11819672.393195953
785,23913593.158643615,32450935.99006046,-17694976.059744637
786,30365964.436961673,72213153.39512,-30728824.884194497
787,26825439.59128657,71484216.15825613,-26547605.392994642
788,34514128.24411627,35733703.55341054,-19657953.82433385
789,18310608.76389063,46958624.419053756,-14312133.778598873
790,39160067.76142024,40771366.522866175,-11835826.305861957
791,12414762.906433405,29781228.330853157,-15379046.826098261
792,22609711.438884165,62846943.55286062,-24393167.066301655
793,37195835.078547806,48504538.71727277,-34926023.2129596
794,20389600.91924708,34111213.94808757,-8507676.026661972
795,18109913.305559084,47808670.2987011,-23693052.40385609
796,22694553.945125658,38970905.25607941,-20434410.545996938
797,13569952.26619896,39236710.3015889,-17422508.946918994
798,21387782.112005766,45089347.98443665,-21472638.82068677
799,35231685.41785567,74843097.51895459,-39158685.3124857
800,19231468.2912667,46651569.70408342,-16681723.272622509
801,47088119.25942685,82012293.40536313,-48915289.825152144
802,18509119.65177364,39111896.922988996,-12474448.557303337
803,37683857.05184628,57037190.87237582,-27425368.46046789
804,40101519.975914896,80423999.34106366,-41526057.243998826
805,16040978.42503533,33832671.927708454,-16303258.28923981
806,32650553.88683141,37577834.93619932,-21111507.32822004
807,18128106.82437096,59887201.352957234,-14063383.502984071
808,26111125.536306154,57669036.65139619,-32046027.16950964
809,25243891.849384937,46878961.622759074,-26227729.298424285
810,21438616.760412913,51549953.829325214,-17137062.152849343
811,38395221.22582559,75894770.24982373,-47268448.81980337
812,30792529.526765164,51044142.245440006,-27461410.11904968
813,23179710.366045054,42995309.47011007,-22795329.859990012
814,22612236.622206185,37098353.41602966,-23614061.475552175
815,33942229.91739324,62534868.88421838,-35786752.64992947
816,25848525.667261776,46225720.7748409,-23891432.577054866
817,27318510.79091023,52346116.047272176,-34073915.38073106
818,35423184.64707939,70788647.12477857,-37955344.79631417
819,31462826.5115216,52418186.540144615,-28201239.727259286
820,26049936.517051194,55724206.98441738,-27899842.28612273
821,31179695.41626809,60116969.90924275,-34768058.63258853
822,34654568.931077726,46936690.39201596,-23767733.8863034
823,22969906.763297647,46804426.00172678,-25147047.631457344
824,38800598.90026908,85206215.83425242,-51273207.92963515
825,26476549.256515533,41598596.829878576,-23659170.728277527
826,47822817.8079264,80622796.4159988,-54234427.0990659
827,43316109.38147347,89170243.88585311,-56301020.411616296
828,28790316.281379405,52995795.27183718,-34019190.91577563
829,54443960.42308797,79635823.30925491,-53674086.65507666
830,31318623.180101085,54606761.66723248,-35125021.671223916
831,34080584.4637392,62023040.928771,-39946573.91599658
832,38274062.333733276,72522755.14922807,-48007511.456744194
833,30709719.961786356,63455076.05728996,-39782850.987004
834,45552241.237720124,76387618.44060904,-36673011.28728262
835,38578565.14200855,73718951.63997996,-47682888.99972236
836,52670358.04577879,107768080.1636456,-55818990.70834788
837,36333309.00742605,66647789.510022745,-44677389.60978183
838,32862187.56833981,62672018.634191625,-39239264.769662015
839,44543407.81524825,70253088.62340295,-45046703.472290516
840,70163396.7451638,102461319.48503332,-68381806.34189253
841,44236577.29378276,84393328.53103188,-33728737.045867264
842,35459884.34464676,68493073.0948529,-41408287.08820434
843,41015756.849524565,63465848.1628936,-41653873.82708956
844,33654768.6613419,62114564.11166679,-41435221.348464996
845,49870959.98101954,101809527.12901534,-65344675.73404985
846,47092537.93815175,92251059.72047277,-60636567.35867388
847,41517259.57982263,83745019.46493112,-52542421.502032496
848,45901381.38403644,79547682.46140303,-51500758.605784014
849,53286953.38838596,113610265.57979348,-67358789.5115906
850,44168785.468207374,72075521.57097806,-45885436.16301974
851,81298901.1732555,107808790.22322352,-80844337.9976073
852,43349566.90347468,87082374.64785413,-53927106.61390024
853,61191746.541810334,115430925.37880003,-76229503.23425065
854,44087846.05708709,55430186.94448488,-37230080.11206444
855,38805253.42233385,80659724.08637045,-50615143.96980586
856,42470130.38431541,63849312.84013011,-41493442.894801386
857,48234369.88090108,75469501.58785093,-45228311.97359534
858,41858599.70002413,65940510.29817406,-42994479.710396215
859,54660457.24896064,75581866.0526222,-56720633.441925965
860,28580220.35779442,52518495.19533125,-34707668.94276363
861,37259844.312112816,76661594.43294619,-49392685.080165096
862,43388787.3735214,83089796.91729672,-56059161.819095954
863,65508616.53628648,129594741.17570977,-86295915.82612877
864,43442439.066753775,77207931.60600641,-55786684.871856265
865,39059461.26499538,78783198.36166857,-49535945.50550854
866,39364429.98598774,73032562.17974047,-48910544.79870454
867,44384071.662513345,90142899.3276252,-58610275.788045324
868,54474880.3949155,103393512.04355076,-66538910.96465602
869,50438203.9534861,91649086.73717426,-62427521.01465324
870,62127519.50892231,94509252.22860205,-57760534.446046166
871,45918185.968572885,70344988.61675976,-53177714.624541245
872,69135179.82702522,139686482.34009492,-92398611.72557765
873,70212989.08963512,98954164.971468,-69388898.58701104
874,66494458.1019775,148000891.55954778,-94878795.0435836
875,54802237.225615196,112228951.43749574,-46947275.03490021
876,80600680.14797483,104916175.67803136,-72397798.83270249
877,78811426.27134275,148706335.58240914,-99468731.90970904
878,53963723.80263655,82158588.02588668,-59645690.70286904
879,87043797.89321768,157868421.58401197,-102055706.63473342
880,41194328.61551255,78843624.86350496,-54858870.11838321
881,79875315.04062177,114062392.05320737,-85269905.90246399
882,50153167.25534494,106643090.09241468,-69739890.39428908
883,54791687.661442384,108586985.99870417,-74996202.9750506
884,55514463.59363869,93660196.82185604,-60294753.47272247
885,76686303.41719472,86587236.6674403,-65561726.03167928
886,85776233.0260179,159323483.99222666,-108807324.4661558
887,45964323.318323605,70637554.662081,-48030109.68270381
888,43214103.90533142,87682376.67739958,-57205410.56213391
889,57499537.78270641,81451983.9619481,-52447340.550160326
890,58085949.91122428,87605837.74126936,-66163126.36245982
891,55763514.50232094,122646346.28991604,-73495611.72332568
892,34700040.14732692,63830915.01906317,-41683241.47314285
893,61291865.135164924,90642753.7632237,-61204202.90421431
894,29400805.938848466,57071034.46745334,-38978262.498193644
895,47443341.512466624,71778273.83005624,-43228701.55553414
896,63437825.63595484,128804103.66533838,-86535960.78760733
897,39628896.67295058,71567096.22293928,-48355134.3232252
898,43606670.39842921,89413617.5403909,-57730299.34218236
899,37502213.84271537,65261953.74778757,-45959015.557003126
900,33652887.44985875,64228743.43146445,-36010147.279909216
901,54226629.90502435,117008739.03867953,-76711722.82939123
902,96637461.80679446,200876163.25021023,-130073008.77194902
903,48614848.538850114,90270002.74375191,-58744595.15577575
904,46489049.84628313,89387490.02720454,-62742673.376098335
905,35196861.41019805,65779189.96908617,-41500760.257341415
906,45483150.137846336,64386866.06582121,-41194847.77651857
907,57054076.14542636,129668527.52494495,-80290224.29565108
908,44728753.26943653,100598291.19397733,-48850543.20267404
909,47356150.205241784,91494127.21804345,-57942973.4442069
910,68661640.76323129,140880402.04058492,-88954328.56160825
911,62678057.2531929,116700757.08524077,-82932004.29203124
912,104573600.8197736,142121220.9118823,-104749662.20874088
913,29510499.816097192,52788724.74707611,-37613962.3132934
914,71550858.50356454,80657653.12365101,-51035656.71198933
915,45800548.27550932,87999645.3648014,-62068566.53283306
916,46837429.72161988,91126899.92945303,-57610796.47066383
917,49769318.754106075,86178013.48769258,-57057927.33834843
918,64507495.69709224,92373649.97805607,-56854890.137294024
919,48953655.01714176,64892963.49127694,-48597940.2672707
920,111533605.50031123,191518624.4929464,-110922858.42989068
921,72461842.090886,126078354.64607231,-89163857.16116512
922,24091710.013268277,54516058.96385484,-27544780.91180303
923,65842349.07052712,116884519.76198764,-78081367.70713976
924,53742533.77399466,61063401.18407169,-42622523.65521842
925,69207716.0624507,147271012.91030854,-99564049.1497007
926,82544410.73207441,168163180.74664095,-111647813.9862167
927,48245785.917033665,109446837.63288054,-64385794.26006537
928,79951951.49345763,111010557.98233557,-77911669.7146201
929,35241718.00454212,70621200.55812605,-46436478.35610411
930,50006317.44408953,79058759.06304878,-53560487.58967232
931,51437487.845977165,100555266.73778853,-59933313.08199193
932,36910146.18897292,72251853.4523241,-43125065.63665001
933,26086698.227384366,63659758.45161957,-34894502.78894722
934,60599222.33858807,97756486.04079849,-67895806.76058649
935,29594751.354259815,73015448.00184558,-41911433.20066677
936,83546582.11463438,182073828.62022805,-114186810.51129746
937,90916501.57839817,130897046.16451526,-88168012.41041712
938,36117979.48509574,86058433.00970055,-51736853.99636541
939,58805404.072347976,120219380.84926257,-82021341.3485897
940,21036916.705554795,41848843.19232791,-21832406.529680237
941,32389340.600123256,69834682.78065754,-45307004.85629493
942,80453018.56391992,178776402.5111613,-114928156.12893026
943,70614012.43031442,169993196.49791333,-89062544.66818456
944,52559923.370495215,99496647.97625309,-62168615.93035606
945,34308714.09437389,75708004.47200707,-47664009.75177005
946,65127359.30951243,122015444.47924356,-79706620.3143912
947,37227179.45655735,54211321.889942266,-33505650.02003465
948,32265535.59416777,70992125.19214115,-38748079.98621345
949,104706455.09881282,177880429.7609125,-123270286.33474405
950,93711048.40631069,127335107.066894,-87496175.23935102
951,100471294.06689811,130123046.9210309,-99102338.26328348
952,84099782.42405309,183633067.2157523,-110452745.16786721
953,34874577.48299307,71759996.46628574,-45816966.20035356
954,75305633.97350688,115244206.1836048,-80194059.56142148
955,72940674.32480884,138648675.3273407,-98216671.86959252
956,47340379.139240146,94001627.31825021,-61191017.70827701
957,50486708.22120904,92248044.74808703,-62855007.6863082
958,117065884.37108943,229514021.10417524,-155322356.56426468
959,49149747.64004622,63607353.87744263,-45334331.938941926
960,63898455.80896089,111940698.75902246,-75258738.21014571
961,55463507.331967674,107349981.47144347,-67216642.2278621
962,53748537.98335747,92023449.00526519,-63059570.84940028
963,68150040.51694117,102916284.2998149,-78490542.51695137
964,81571299.48584898,159035794.5648681,-101190812.76985683
965,91651568.22051656,191880215.88996965,-109428417.13325877
966,37257733.04649833,77438109.37732546,-50716432.56379837
967,59503438.67912397,90420166.55263397,-61102883.78132551
968,93376289.53088799,168358638.94446558,-120451405.13085386
969,62235535.26122652,120009970.88867034,-75795749.93088797
970,101253599.70727824,206567007.7362273,-139961352.69238868
971,72274232.31328203,121545555.28003094,-66451016.17775199
972,35127221.640809104,74195770.7384354,-47776394.458308615
973,61823645.03944814,116288861.68128121,-82116446.25314125
974,45477186.923943006,98353251.90737699,-60723646.81865441
975,45810463.202793986,92105801.52260408,-59457095.41914802
976,47643086.91880401,91900475.8157548,-62522731.764802106
977,47385377.369981356,137747973.97915453,-70366705.75533943
978,43942864.96381807,85715985.73108226,-53661794.36600111
979,86615997.22097114,181602775.37976137,-119198937.12199935
980,69569689.37160213,141315724.27006087,-91226813.73501936
981,63830341.659053355,88537581.92360471,-57461569.14973818
982,46834548.44840107,96307747.03474122,-63736294.40656511
983,86983668.54852481,161046661.1472182,-106635088.33083464
984,114495464.15743072,165591201.2819943,-123547509.74551292
985,113103145.43890703,187118029.07306334,-137864599.6988362
986,34672983.07057721,69229433.09283724,-38827506.438903786
987,78993793.25267953,108607298.33716257,-64056786.133794375
988,50788922.527849086,90096907.4730015,-61324648.67724666
989,116243337.13556612,240910910.9283557,-160084885.71070182
990,49310877.85452313,89620846.45535877,-62213658.79679868
991,34582970.61328649,66325791.05561718,-44150565.5676256
992,95246197.85095768,177864503.7084285,-127711994.58879818
993,54944859.460967496,74093343.33467488,-45579802.22973681
994,43468551.56245592,67894063.9313722,-49127461.35854797
995,78389664.32903989,120397356.5087924,-73595184.25787689
996,48421930.524144225,76140149.05455996,-46107620.974254824
997,110008260.99010412,144267726.70542926,-117409747.21786979
998,74865390.98608026,125189466.53163172,-92559275.57396765
999,46190350.20170742,81349321.80433159,-57499007.92845544
1000,84049351.34472865,166703738.05840477,-115341639.0059592
1001,47170066.120143965,90554771.10592999,-59702649.38858944
1002,51730404.7297758,101098049.25023198,-58375858.49713736
1003,67767125.99737865,85973213.47170359,-59064561.63894677
1004,33096904.350667287,67755813.21870714,-42495073.38450204
1005,157231402.27637428,307268516.53610295,-210226543.96374553
1006,132921436.45896822,207256665.0410653,-145262632.49901107
1007,162109054.09132782,335129901.7365345,-226471824.76865306
1008,86798823.14932586,155419122.26864067,-88249246.3282285
1009,52325146.83773187,94868900.88976449,-63208139.710934155
1010,60104651.68113409,136511758.84745622,-83865151.72176075
1011,109282248.33760968,210973322.94654602,-144805780.54153517
1012,77872704.63946557,128096453.30020785,-94821501.72954614
1013,51524752.77415454,74770175.8515645,-48920677.50965294
1014,47401743.17909146,68236236.1346512,-47592868.15288084
1015,44411515.62244141,95809551.77531132,-53274942.68693241
1016,69697806.12409374,94481959.48597454,-65074747.64339203
1017,49282856.47138759,54957394.539519615,-40228324.05562348
1018,63507480.951568045,96294731.00403935,-57812599.6745374
1019,37799610.960311815,66938302.64848049,-39771314.84885197
1020,103247706.81329897,174184062.65243134,-126780466.30092418
1021,45962155.089141466,88384171.7901772,-53483236.27254648
1022,104557746.97046943,85867986.91794196,-76696064.96815448
1023,67063218.25151025,124398214.67314608,-81966284.18072389
1024,116960830.4249934,216040409.67812768,-151031268.50575534
1025,63553026.33256751,131971392.40676294,-83670794.00935556
1026,95369902.47721854,180701831.83923182,-122287997.91626233
1027,53772630.309376344,93738654.80310646,-69438713.09426656
1028,31295409.87760248,56064625.91046033,-29437574.225338638
1029,133088938.88630843,254831749.89684036,-167989650.72695774
1030,68724915.9239421,69726321.8635764,-58374142.864466704
1031,93542706.39122128,170169703.75187376,-108429724.20332323
1032,23858600.233787958,43380900.06060539,-29779302.815305702
1033,46082197.91355971,70780921.54742923,-50461153.016014755
1034,84735292.09576187,144441720.16848153,-98465115.76467836
